VM_Resource_ID,VM_Size_GB,Disk_Tier,Vault_Redundancy,Restore_Method,Region,Network_Bandwidth_Mbps,Restore_Time_Min
/subscriptions/722428dc/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-344,210,Premium_SSD,ZRS,Vault,Southeast Asia,1000,19.92
/subscriptions/f2878f55/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-345,3283,Standard_SSD,ZRS,Instant,Southeast Asia,5000,30.01
/subscriptions/38dbfa03/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-346,2975,Standard_SSD,LRS,Vault,Southeast Asia,10000,509.73
/subscriptions/7b3c5fe5/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-347,1798,Standard_HDD,GRS,Instant,East US,5000,55.7
/subscriptions/613aa0b2/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-348,1907,Premium_SSD,LRS,Instant,West Europe,5000,10.14
/subscriptions/8588488e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-349,552,Premium_SSD,ZRS,Instant,East US,10000,4.36
/subscriptions/134d638b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-350,3040,Standard_HDD,GRS,Instant,West Europe,5000,92.79
/subscriptions/3d688d8e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-351,2023,Premium_SSD,GRS,Vault,West Europe,1000,243.68
/subscriptions/bb29a4cd/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-352,1727,Premium_SSD,GRS,Instant,Southeast Asia,1000,12.32
/subscriptions/7eb76235/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-353,2662,Premium_SSD,LRS,Vault,West Europe,1000,229.16
/subscriptions/ab72fe61/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-354,2449,Premium_SSD,GRS,Vault,East US,1000,294.57
/subscriptions/22ff1e36/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-355,2983,Premium_SSD,ZRS,Vault,East US,5000,256.55
/subscriptions/f0b0ba8f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-356,704,Premium_SSD,ZRS,Vault,East US,5000,64.84
/subscriptions/011ac409/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-357,1866,Standard_SSD,LRS,Vault,West Europe,10000,320.46
/subscriptions/1faeb1aa/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-358,4088,Standard_SSD,LRS,Vault,East US,5000,699.69
/subscriptions/b7891dc1/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-359,2584,Premium_SSD,LRS,Instant,West Europe,5000,13.03
/subscriptions/ba5e43e5/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-360,2033,Ultra,GRS,Instant,East US,5000,6.86
/subscriptions/c264747a/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-361,2262,Standard_SSD,ZRS,Vault,East US,10000,454.88
/subscriptions/9e0ce451/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-362,1502,Standard_SSD,LRS,Vault,West Europe,1000,258.34
/subscriptions/1f8fc2b0/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-363,3433,Premium_SSD,GRS,Vault,East US,5000,412.13
/subscriptions/6ff655bf/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-364,1698,Premium_SSD,ZRS,Vault,Southeast Asia,10000,146.9
/subscriptions/212e8ecd/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-365,326,Standard_HDD,GRS,Vault,West Europe,10000,196.73
/subscriptions/b13a9671/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-366,1851,Standard_SSD,GRS,Vault,West Europe,10000,444.27
/subscriptions/f81998d6/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-367,2255,Premium_SSD,GRS,Vault,West Europe,1000,271.4
/subscriptions/43fb7d0e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-368,2457,Premium_SSD,GRS,Instant,Southeast Asia,5000,16.68
/subscriptions/e83602ae/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-369,687,Standard_HDD,LRS,Vault,West Europe,10000,295.12
/subscriptions/e5c1f1f7/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-370,1080,Standard_SSD,GRS,Instant,East US,1000,14.9
/subscriptions/d00f758c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-371,3707,Standard_SSD,GRS,Instant,East US,10000,47.45
/subscriptions/825d1264/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-372,944,Premium_SSD,ZRS,Vault,East US,10000,82.55
/subscriptions/cfeefa5f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-373,2113,Standard_HDD,GRS,Instant,West Europe,10000,65.11
/subscriptions/8a619069/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-374,3008,Standard_SSD,GRS,Instant,East US,10000,37.94
/subscriptions/9e0ec1e8/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-375,1391,Premium_SSD,LRS,Instant,West Europe,10000,7.93
/subscriptions/297fa14b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-376,2365,Standard_SSD,LRS,Vault,East US,1000,405.63
/subscriptions/3f2f523e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-377,3787,Premium_SSD,LRS,Vault,Southeast Asia,5000,325.16
/subscriptions/9d4b2944/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-378,516,Standard_SSD,LRS,Vault,Southeast Asia,5000,90.06
/subscriptions/7b5486eb/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-379,3172,Standard_HDD,GRS,Vault,Southeast Asia,5000,1896.74
/subscriptions/e92348b3/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-380,1247,Standard_SSD,ZRS,Vault,Southeast Asia,5000,214.82
/subscriptions/1a443b16/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-381,3126,Premium_SSD,LRS,Instant,West Europe,1000,15.34
/subscriptions/9baa9129/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-382,2120,Premium_SSD,LRS,Vault,East US,1000,182.91
/subscriptions/3524bea6/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-383,3368,Premium_SSD,ZRS,Vault,Southeast Asia,1000,306.36
/subscriptions/8b951833/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-384,3234,Standard_SSD,LRS,Vault,West Europe,10000,553.94
/subscriptions/3c206710/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-385,1746,Premium_SSD,GRS,Instant,Southeast Asia,10000,12.43
/subscriptions/b8230628/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-386,2927,Standard_SSD,GRS,Vault,Southeast Asia,10000,701.36
/subscriptions/7af96857/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-387,2319,Standard_SSD,GRS,Vault,West Europe,5000,556.09
/subscriptions/e3122f80/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-388,1218,Premium_SSD,LRS,Instant,West Europe,10000,7.64
/subscriptions/a649de0b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-389,467,Standard_HDD,LRS,Vault,East US,5000,201.25
/subscriptions/3af5fa03/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-390,2263,Standard_HDD,GRS,Instant,East US,10000,69.59
/subscriptions/31eeefda/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-391,2165,Standard_SSD,GRS,Instant,Southeast Asia,5000,27.86
/subscriptions/e4392f0d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-392,3255,Standard_HDD,LRS,Vault,Southeast Asia,10000,1390.8
/subscriptions/f97fe391/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-393,1760,Standard_SSD,GRS,Instant,East US,10000,23.03
/subscriptions/8f5a298f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-394,4055,Premium_SSD,LRS,Vault,East US,1000,348.03
/subscriptions/044a1344/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-395,691,Premium_SSD,GRS,Vault,West Europe,10000,84.55
/subscriptions/f0c19a7c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-396,650,Premium_SSD,LRS,Instant,East US,10000,4.77
/subscriptions/e38bd01a/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-397,1712,Premium_SSD,ZRS,Vault,East US,1000,148.09
/subscriptions/9715fbe8/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-398,1507,Standard_SSD,LRS,Instant,Southeast Asia,5000,14.86
/subscriptions/dd18e04b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-399,1509,Standard_SSD,LRS,Instant,East US,1000,14.88
/subscriptions/1e69f079/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-400,167,Standard_SSD,LRS,Instant,Southeast Asia,1000,3.43
/subscriptions/073fe644/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-401,3987,Premium_SSD,LRS,Instant,East US,5000,19.01
/subscriptions/5fd24d94/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-402,317,Standard_SSD,ZRS,Instant,West Europe,10000,4.71
/subscriptions/3ecbe05d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-403,3362,Premium_SSD,ZRS,Vault,East US,5000,288.89
/subscriptions/82506d67/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-404,3247,Premium_SSD,LRS,Vault,East US,10000,279.08
/subscriptions/28410946/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-405,2621,Premium_SSD,LRS,Instant,East US,10000,13.18
/subscriptions/7ee9f2e2/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-406,1560,Premium_SSD,GRS,Vault,Southeast Asia,5000,195.88
/subscriptions/f0f22d87/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-407,162,Standard_SSD,ZRS,Vault,West Europe,1000,29.65
/subscriptions/ca28cd7f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-408,2264,Ultra,GRS,Vault,East US,5000,110.19
/subscriptions/0dfc52e9/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-409,1948,Premium_SSD,LRS,Vault,Southeast Asia,10000,168.23
/subscriptions/bae04c37/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-410,3025,Standard_SSD,LRS,Instant,West Europe,5000,27.81
/subscriptions/a542cf30/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-411,1983,Premium_SSD,GRS,Instant,Southeast Asia,5000,13.85
/subscriptions/d7c5a866/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-412,941,Premium_SSD,LRS,Vault,Southeast Asia,10000,82.3
/subscriptions/48a70ac3/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-413,401,Premium_SSD,GRS,Vault,West Europe,1000,49.91
/subscriptions/cdae4dad/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-414,3841,Premium_SSD,LRS,Instant,East US,5000,18.39
/subscriptions/020768c9/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-415,2933,Premium_SSD,GRS,Instant,Southeast Asia,10000,19.52
/subscriptions/344bbe94/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-416,3298,Standard_HDD,LRS,Vault,Southeast Asia,10000,1409.15
/subscriptions/01a41d76/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-417,3855,Standard_SSD,GRS,Vault,East US,5000,923.09
/subscriptions/dba9d95e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-418,1020,Premium_SSD,LRS,Vault,East US,1000,89.04
/subscriptions/d134ad92/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-419,1768,Premium_SSD,GRS,Vault,West Europe,5000,213.22
/subscriptions/f0c0b949/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-420,224,Standard_SSD,LRS,Instant,West Europe,1000,3.91
/subscriptions/111ecfeb/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-421,1667,Standard_SSD,GRS,Vault,West Europe,1000,450.96
/subscriptions/90d40c0f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-422,2912,Premium_SSD,GRS,Vault,East US,1000,349.89
/subscriptions/2c55c704/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-423,461,Ultra,GRS,Instant,Southeast Asia,1000,3.1
/subscriptions/f4222993/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-424,1364,Premium_SSD,GRS,Vault,Southeast Asia,5000,164.95
/subscriptions/6887ffa6/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-425,879,Standard_SSD,GRS,Vault,West Europe,10000,212.02
/subscriptions/41f17d98/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-426,4051,Standard_SSD,ZRS,Instant,East US,10000,36.57
/subscriptions/9d711982/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-427,1591,Standard_HDD,LRS,Vault,Southeast Asia,10000,680.83
/subscriptions/702d16b4/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-428,1983,Ultra,ZRS,Vault,West Europe,10000,75.87
/subscriptions/8d368838/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-429,1479,Standard_SSD,LRS,Vault,Southeast Asia,10000,254.42
/subscriptions/b18e591c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-430,1222,Premium_SSD,LRS,Instant,Southeast Asia,10000,7.21
/subscriptions/5797a194/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-431,1282,Standard_SSD,LRS,Instant,East US,5000,12.94
/subscriptions/3798b806/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-432,464,Premium_SSD,LRS,Vault,East US,1000,41.59
/subscriptions/07728af6/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-433,703,Premium_SSD,GRS,Instant,Southeast Asia,10000,6.2
/subscriptions/1176f6cb/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-434,3168,Premium_SSD,GRS,Vault,West Europe,5000,380.47
/subscriptions/d20dff29/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-435,2799,Standard_SSD,GRS,Vault,East US,10000,704.33
/subscriptions/5be1aab6/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-436,523,Standard_HDD,GRS,Instant,Southeast Asia,10000,17.62
/subscriptions/b192cfec/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-437,1018,Standard_SSD,LRS,Vault,East US,1000,203.02
/subscriptions/aac48c01/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-438,4018,Ultra,LRS,Vault,East US,1000,139.15
/subscriptions/84bbf7d7/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-439,533,Premium_SSD,LRS,Instant,East US,1000,4.3
/subscriptions/ebcd465d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-440,3510,Premium_SSD,LRS,Vault,Southeast Asia,10000,304.55
/subscriptions/d52e68fd/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-441,1109,Premium_SSD,LRS,Vault,West Europe,10000,96.63
/subscriptions/1e8fa36d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-442,2861,Premium_SSD,LRS,Vault,West Europe,10000,246.14
/subscriptions/dce453f3/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-443,1757,Standard_SSD,GRS,Vault,West Europe,1000,421.81
/subscriptions/74d4a73e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-444,2149,Ultra,GRS,Vault,East US,5000,104.69
/subscriptions/35476056/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-445,2341,Premium_SSD,ZRS,Vault,Southeast Asia,10000,201.77
/subscriptions/8da533d1/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-446,3500,Standard_SSD,ZRS,Vault,East US,10000,697.73
/subscriptions/288f438d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-447,626,Premium_SSD,GRS,Vault,West Europe,10000,76.79
/subscriptions/be398e6e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-448,2549,Standard_HDD,LRS,Vault,West Europe,5000,1089.57
/subscriptions/19866f04/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-449,1863,Standard_SSD,GRS,Instant,Southeast Asia,10000,24.26
/subscriptions/f9ef27ff/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-450,3418,Premium_SSD,GRS,Vault,East US,5000,410.34
/subscriptions/c5e1cc5e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-451,2138,Standard_HDD,LRS,Instant,West Europe,10000,47.61
/subscriptions/7ebb6afd/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-452,289,Premium_SSD,LRS,Instant,Southeast Asia,5000,3.23
/subscriptions/f695ebd2/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-453,3412,Standard_SSD,ZRS,Instant,East US,10000,31.12
/subscriptions/773a5294/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-454,861,Standard_SSD,LRS,Vault,East US,1000,148.94
/subscriptions/926175cd/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-455,3744,Standard_SSD,GRS,Vault,West Europe,1000,896.57
/subscriptions/5bc53827/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-456,2395,Standard_SSD,GRS,Vault,West Europe,1000,574.25
/subscriptions/fdd88c7b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-457,2990,Premium_SSD,LRS,Vault,East US,1000,257.15
/subscriptions/1f4e1405/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-458,1023,Standard_SSD,LRS,Vault,East US,10000,176.59
/subscriptions/d902b257/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-459,1568,Premium_SSD,LRS,Vault,West Europe,1000,135.8
/subscriptions/86d52940/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-460,516,Premium_SSD,LRS,Vault,East US,5000,46.03
/subscriptions/29293369/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-461,3131,Premium_SSD,LRS,Instant,West Europe,1000,15.36
/subscriptions/e9da0e00/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-462,3964,Ultra,ZRS,Instant,East US,1000,8.77
/subscriptions/eee87e3c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-463,879,Premium_SSD,LRS,Vault,West Europe,1000,77.01
/subscriptions/9dd01c18/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-464,722,Standard_SSD,GRS,Vault,Southeast Asia,10000,174.51
/subscriptions/f845487d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-465,3651,Standard_HDD,LRS,Instant,West Europe,1000,90.48
/subscriptions/60eabdc8/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-466,610,Standard_SSD,ZRS,Instant,West Europe,5000,7.21
/subscriptions/d952d913/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-467,1279,Premium_SSD,LRS,Vault,Southeast Asia,1000,111.14
/subscriptions/cbd0a3d5/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-468,3184,Standard_HDD,LRS,Instant,East US,1000,80.63
/subscriptions/9f88dd67/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-469,3647,Premium_SSD,ZRS,Vault,Southeast Asia,1000,313.21
/subscriptions/40c5811a/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-470,80,Premium_SSD,ZRS,Vault,West Europe,5000,8.83
/subscriptions/23545a44/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-471,3307,Standard_SSD,LRS,Vault,East US,1000,566.39
/subscriptions/f90e25d4/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-472,1307,Premium_SSD,ZRS,Instant,Southeast Asia,5000,7.58
/subscriptions/721d7e12/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-473,2269,Standard_SSD,LRS,Vault,East US,5000,389.24
/subscriptions/0c8567a9/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-474,2588,Standard_HDD,LRS,Vault,East US,1000,1106.21
/subscriptions/792822df/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-475,1133,Premium_SSD,LRS,Vault,Southeast Asia,5000,103.26
/subscriptions/71118141/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-476,3508,Premium_SSD,LRS,Vault,East US,10000,301.35
/subscriptions/1fc09042/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-477,2629,Premium_SSD,GRS,Instant,Southeast Asia,1000,17.7
/subscriptions/41dd437d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-478,2210,Premium_SSD,LRS,Vault,West Europe,1000,190.59
/subscriptions/c5b132d2/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-479,4027,Standard_SSD,LRS,Vault,East US,5000,689.27
/subscriptions/7d29033f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-480,1832,Premium_SSD,GRS,Vault,West Europe,5000,220.86
/subscriptions/ec54e938/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-481,1124,Premium_SSD,GRS,Instant,West Europe,1000,8.71
/subscriptions/f765ef11/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-482,2391,Premium_SSD,LRS,Vault,East US,10000,206.03
/subscriptions/658027fb/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-483,3484,Standard_SSD,GRS,Vault,Southeast Asia,5000,834.44
/subscriptions/ad3241fe/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-484,2608,Premium_SSD,LRS,Instant,East US,5000,13.13
/subscriptions/e8f4d374/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-485,365,Standard_SSD,GRS,Instant,West Europe,10000,6.36
/subscriptions/d0ef7e9e/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-486,244,Standard_HDD,GRS,Vault,West Europe,10000,147.75
/subscriptions/6448c7b6/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-487,670,Ultra,ZRS,Instant,Southeast Asia,1000,3.14
/subscriptions/14c91573/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-488,3234,Standard_SSD,LRS,Instant,East US,10000,29.6
/subscriptions/1caabc29/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-489,763,Ultra,LRS,Instant,West Europe,1000,3.3
/subscriptions/54c05c45/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-490,1056,Premium_SSD,LRS,Vault,West Europe,10000,92.11
/subscriptions/c3e32592/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-491,1203,Standard_SSD,LRS,Vault,West Europe,5000,207.31
/subscriptions/82f89dcf/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-492,254,Premium_SSD,LRS,Vault,Southeast Asia,1000,23.67
/subscriptions/4278a9e8/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-493,2364,Premium_SSD,ZRS,Instant,West Europe,1000,12.09
/subscriptions/9e382ef8/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-494,1044,Premium_SSD,LRS,Vault,West Europe,1000,91.09
/subscriptions/62b48465/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-495,3039,Premium_SSD,LRS,Vault,East US,10000,261.33
/subscriptions/41f99ead/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-496,2070,Premium_SSD,GRS,Vault,East US,5000,249.3
/subscriptions/acbeaa5d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-497,1248,Premium_SSD,LRS,Vault,West Europe,1000,108.5
/subscriptions/0df32c29/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-498,3391,Premium_SSD,GRS,Instant,West Europe,1000,22.26
/subscriptions/a5d8d77a/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-499,3458,Standard_SSD,LRS,Vault,East US,1000,592.17
/subscriptions/b5d237d1/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-500,191,Premium_SSD,LRS,Instant,Southeast Asia,1000,2.81
/subscriptions/5473402d/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-501,2129,Standard_SSD,LRS,Vault,Southeast Asia,5000,365.35
/subscriptions/c6f7cd1c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-502,1880,Ultra,LRS,Instant,Southeast Asia,10000,5.21
/subscriptions/9f4b240f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-503,1822,Ultra,ZRS,Instant,Southeast Asia,5000,5.11
/subscriptions/692bdb13/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-504,2677,Standard_HDD,LRS,Instant,Southeast Asia,1000,59.11
/subscriptions/b3eb8bcc/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-505,633,Premium_SSD,GRS,Vault,Southeast Asia,5000,77.62
/subscriptions/75843c86/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-506,1410,Ultra,LRS,Instant,Southeast Asia,1000,4.41
/subscriptions/c0ce6d3f/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-507,1959,Standard_SSD,LRS,Vault,Southeast Asia,10000,336.34
/subscriptions/41451c05/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-508,2797,Premium_SSD,ZRS,Vault,East US,10000,240.68
/subscriptions/e2ddaaf7/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-509,3927,Ultra,LRS,Instant,Southeast Asia,10000,8.7
/subscriptions/92fe50af/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-510,689,Standard_HDD,GRS,Vault,Southeast Asia,1000,413.56
/subscriptions/1cadbff2/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-511,3423,Premium_SSD,ZRS,Instant,Southeast Asia,5000,16.6
/subscriptions/c644b58b/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-512,4078,Standard_SSD,GRS,Vault,West Europe,10000,976.37
/subscriptions/aa96a903/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-513,2965,Ultra,ZRS,Vault,East US,1000,103.21
/subscriptions/8a5a1321/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-514,1750,Ultra,LRS,Instant,East US,1000,4.99
/subscriptions/1cdc3b01/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-515,3073,Ultra,LRS,Instant,East US,5000,7.94
/subscriptions/4168424c/resourceGroups/Prod/providers/Microsoft.Compute/virtualMachines/VM-516,3774,Premium_SSD,LRS,Instant,Southeast Asia,10000,18.1
